ProductID,Brand,Category,Subcategory,ProductLine,ProductLineType,ProductName,Description,Gender,Material,Season,Color,PrimaryPurpose,WeatherProfile,Terrain,Waterproofing,Insulation,SizeCurve,PriceUSD,Rating
PRD-8CFD5B0F,AlpineCo,Apparel/Sportswear,Pants,EverTrek,Apparel/Sportswear,EverTrek RidgeX Pants,EverTrek RidgeX Pants engineered for backpacking on mixed trails in variable conditions. Built with Hardshell and water resistant protection; insulation: none.,Women,Hardshell,All-season,Teal,Backpacking,Variable,Mixed Trails,Water resistant,None,"XS,S,M,L,XL",121,4.6
PRD-F78CD83A,TrailForge,Apparel/Sportswear,Knitwear/Sweaters,Urban Trail,Apparel/Sportswear,Urban Trail FrontierGTX Knitwear/Sweater,Urban Trail FrontierGTX Knitwear/Sweater engineered for camping on campsite/trails in mild/variable conditions. Built with Cotton/Wool Blend and none/dwr protection; insulation: thermal.,Unisex,Cotton/Wool Blend,Winter,Stone,Camping,Mild/Variable,Campsite/Trails,None/DWR,Thermal,"XS,S,M,L,XL,XXL",165,4.7
PRD-667C9A78,NorthPeak,Apparel/Sportswear,Knitwear/Sweaters,Urban Trail,Apparel/Sportswear,Urban Trail AuroraLite Knitwear/Sweater,Urban Trail AuroraLite Knitwear/Sweater engineered for camping on campsite/trails in mild/variable conditions. Built with Lambswool and none/dwr protection; insulation: thermal.,Unisex,Lambswool,Winter,Olive,Camping,Mild/Variable,Campsite/Trails,None/DWR,Thermal,"XS,S,M,L,XL,XXL",112,4.5
PRD-B0E3B0CA,AlpineCo,Apparel/Sportswear,Knitwear/Sweaters,Urban Trail,Apparel/Sportswear,Urban Trail CascadeGrid Knitwear/Sweater,Urban Trail CascadeGrid Knitwear/Sweater engineered for casual/urban on city/commute in any conditions. Built with Cotton/Wool Blend and none/dwr protection; insulation: thermal.,Women,Cotton/Wool Blend,Winter,Moss,Casual/Urban,Any,City/Commute,None/DWR,Thermal,"XS,S,M,L,XL",207,4.4
PRD-0ED721E3,TrailForge,Apparel/Sportswear,Knitwear/Sweaters,Urban Trail,Apparel/Sportswear,Urban Trail GlacierLite Knitwear/Sweater,Urban Trail GlacierLite Knitwear/Sweater engineered for camping on campsite/trails in mild/variable conditions. Built with Cotton/Wool Blend and none/dwr protection; insulation: thermal.,Men,Cotton/Wool Blend,Winter,Taupe,Camping,Mild/Variable,Campsite/Trails,None/DWR,Thermal,"S,M,L,XL,XXL",131,4.4
PRD-0E82FFF2,NorthPeak,Apparel/Sportswear,Knitwear/Sweaters,Urban Trail,Apparel/Sportswear,Urban Trail EvergreenFlex Knitwear/Sweater,Urban Trail EvergreenFlex Knitwear/Sweater engineered for casual/urban on city/commute in any conditions. Built with Lambswool and none/dwr protection; insulation: thermal.,Women,Lambswool,Winter,Charcoal,Casual/Urban,Any,City/Commute,None/DWR,Thermal,"XS,S,M,L,XL",212,4.9
PRD-BC4B10DE,AlpineCo,Apparel/Sportswear,Knitwear/Sweaters,Urban Trail,Apparel/Sportswear,Urban Trail FrontierPro Knitwear/Sweater,Urban Trail FrontierPro Knitwear/Sweater engineered for travel on airport/city in variable conditions. Built with Cotton/Wool Blend and none/dwr protection; insulation: thermal.,Unisex,Cotton/Wool Blend,Winter,Plum,Travel,Variable,Airport/City,None/DWR,Thermal,"XS,S,M,L,XL,XXL",149,4.7
PRD-AE797249,TrailForge,Apparel/Sportswear,Knitwear/Sweaters,Urban Trail,Apparel/Sportswear,Urban Trail SummitGTX Knitwear/Sweater,Urban Trail SummitGTX Knitwear/Sweater engineered for travel on airport/city in variable conditions. Built with Merino Wool and none/dwr protection; insulation: thermal.,Unisex,Merino Wool,Winter,Cinder,Travel,Variable,Airport/City,None/DWR,Thermal,"XS,S,M,L,XL,XXL",180,4.6
PRD-3B491733,NorthPeak,Apparel/Sportswear,Knitwear/Sweaters,Peak Camp,Apparel/Sportswear,Peak Camp GlacierX Knitwear/Sweater,Peak Camp GlacierX Knitwear/Sweater engineered for camping on campsite/trails in mild/variable conditions. Built with Merino Wool and none/dwr protection; insulation: thermal.,Women,Merino Wool,Winter,Olive,Camping,Mild/Variable,Campsite/Trails,None/DWR,Thermal,"XS,S,M,L,XL",160,4.8
PRD-B77F94DD,AlpineCo,Apparel/Sportswear,Knitwear/Sweaters,Peak Camp,Apparel/Sportswear,Peak Camp CascadeThermo Knitwear/Sweater,Peak Camp CascadeThermo Knitwear/Sweater engineered for travel on airport/city in variable conditions. Built with Merino Wool and none/dwr protection; insulation: thermal.,Women,Merino Wool,Winter,Navy,Travel,Variable,Airport/City,None/DWR,Thermal,"XS,S,M,L,XL",146,4.4
PRD-4F0CCB9F,TrailForge,Apparel/Sportswear,Knitwear/Sweaters,Peak Camp,Apparel/Sportswear,Peak Camp RidgeGrid Knitwear/Sweater,Peak Camp RidgeGrid Knitwear/Sweater engineered for casual/urban on city/commute in any conditions. Built with Merino Wool and none/dwr protection; insulation: thermal.,Men,Merino Wool,Winter,Teal,Casual/Urban,Any,City/Commute,None/DWR,Thermal,"S,M,L,XL,XXL",159,4.6
PRD-2585450A,NorthPeak,Apparel/Sportswear,Knitwear/Sweaters,Peak Camp,Apparel/Sportswear,Peak Camp AeroGrid Knitwear/Sweater,Peak Camp AeroGrid Knitwear/Sweater engineered for casual/urban on city/commute in any conditions. Built with Lambswool and none/dwr protection; insulation: thermal.,Unisex,Lambswool,Winter,Moss,Casual/Urban,Any,City/Commute,None/DWR,Thermal,"XS,S,M,L,XL,XXL",132,4.4
PRD-23FC63C7,AlpineCo,Apparel/Sportswear,Knitwear/Sweaters,Peak Camp,Apparel/Sportswear,Peak Camp FrontierX Knitwear/Sweater,Peak Camp FrontierX Knitwear/Sweater engineered for casual/urban on city/commute in any conditions. Built with Lambswool and none/dwr protection; insulation: thermal.,Men,Lambswool,Winter,Black,Casual/Urban,Any,City/Commute,None/DWR,Thermal,"S,M,L,XL,XXL",204,4.2
PRD-EF7B6834,TrailForge,Apparel/Sportswear,Knitwear/Sweaters,Peak Camp,Apparel/Sportswear,Peak Camp SierraShield Knitwear/Sweater,Peak Camp SierraShield Knitwear/Sweater engineered for camping on campsite/trails in mild/variable conditions. Built with Lambswool and none/dwr protection; insulation: thermal.,Women,Lambswool,Winter,Sand,Camping,Mild/Variable,Campsite/Trails,None/DWR,Thermal,"XS,S,M,L,XL",201,4.8
PRD-032B7AFD,NorthPeak,Apparel/Sportswear,Shirts,DryPeak,Apparel/Sportswear,DryPeak AeroGrid Shirt,DryPeak AeroGrid Shirt engineered for trail running on mixed trails in warm/variable conditions. Built with Recycled Polyester and none/dwr protection; insulation: none.,Men,Recycled Polyester,All-season,Moss,Trail Running,Warm/Variable,Mixed Trails,None/DWR,None,"S,M,L,XL,XXL",70,4.3
PRD-8B815F4F,AlpineCo,Apparel/Sportswear,Shirts,DryPeak,Apparel/Sportswear,DryPeak CascadePrime Shirt,DryPeak CascadePrime Shirt engineered for trail running on mixed trails in warm/variable conditions. Built with Nylon and none/dwr protection; insulation: none.,Men,Nylon,All-season,Black,Trail Running,Warm/Variable,Mixed Trails,None/DWR,None,"S,M,L,XL,XXL",40,4.4
PRD-151FFDBD,TrailForge,Apparel/Sportswear,Shirts,DryPeak,Apparel/Sportswear,DryPeak PioneerPrime Shirt,DryPeak PioneerPrime Shirt engineered for summer hiking on dry trails in warm/dry conditions. Built with Nylon and none/dwr protection; insulation: none.,Women,Nylon,All-season,Olive,Summer Hiking,Warm/Dry,Dry Trails,None/DWR,None,"XS,S,M,L,XL",79,4.5
PRD-7B0D3180,NorthPeak,Apparel/Sportswear,Shirts,DryPeak,Apparel/Sportswear,DryPeak GlacierPro Shirt,DryPeak GlacierPro Shirt engineered for summer hiking on dry trails in warm/dry conditions. Built with Nylon and none/dwr protection; insulation: none.,Women,Nylon,All-season,Charcoal,Summer Hiking,Warm/Dry,Dry Trails,None/DWR,None,"XS,S,M,L,XL",75,4.5
PRD-07E3FE16,AlpineCo,Apparel/Sportswear,Shirts,DryPeak,Apparel/Sportswear,DryPeak StormPrime Shirt,DryPeak StormPrime Shirt engineered for trail running on mixed trails in warm/variable conditions. Built with Nylon and none/dwr protection; insulation: none.,Unisex,Nylon,All-season,Crimson,Trail Running,Warm/Variable,Mixed Trails,None/DWR,None,"XS,S,M,L,XL,XXL",46,4.3
PRD-12218829,TrailForge,Apparel/Sportswear,Shirts,DryPeak,Apparel/Sportswear,DryPeak AtlasShield Shirt,DryPeak AtlasShield Shirt engineered for trail running on mixed trails in warm/variable conditions. Built with Merino Blend and none/dwr protection; insulation: none.,Women,Merino Blend,All-season,Forest,Trail Running,Warm/Variable,Mixed Trails,None/DWR,None,"XS,S,M,L,XL",89,4.3
PRD-9BA0B244,NorthPeak,Apparel/Sportswear,Base layers/Thermals,Omni-Heat Base,Apparel/Sportswear,Omni-Heat Base HorizonPrime Base layers/Thermal,Omni-Heat Base HorizonPrime Base layers/Thermal engineered for backpacking on mixed trails in variable conditions. Built with Synthetic Poly and weather resistant protection; insulation: thermal.,Unisex,Synthetic Poly,Winter,Moss,Backpacking,Variable,Mixed Trails,Weather Resistant,Thermal,"XS,S,M,L,XL,XXL",78,4.8
PRD-B387103B,AlpineCo,Apparel/Sportswear,Base layers/Thermals,Omni-Heat Base,Apparel/Sportswear,Omni-Heat Base AtlasCore Base layers/Thermal,Omni-Heat Base AtlasCore Base layers/Thermal engineered for backpacking on mixed trails in variable conditions. Built with Synthetic Poly and weather resistant protection; insulation: thermal.,Men,Synthetic Poly,Winter,Taupe,Backpacking,Variable,Mixed Trails,Weather Resistant,Thermal,"S,M,L,XL,XXL",69,4.8
PRD-D2EBF540,TrailForge,Apparel/Sportswear,Base layers/Thermals,Omni-Heat Base,Apparel/Sportswear,Omni-Heat Base PioneerPro Base layers/Thermal,Omni-Heat Base PioneerPro Base layers/Thermal engineered for backpacking on mixed trails in variable conditions. Built with Merino Wool and weather resistant protection; insulation: thermal.,Women,Merino Wool,Winter,Cinder,Backpacking,Variable,Mixed Trails,Weather Resistant,Thermal,"XS,S,M,L,XL",112,4.2
PRD-F25FD289,NorthPeak,Apparel/Sportswear,Base layers/Thermals,Omni-Heat Base,Apparel/Sportswear,Omni-Heat Base SierraCore Base layers/Thermal,Omni-Heat Base SierraCore Base layers/Thermal engineered for alpine climbing on alpine/rock/ice in cold/variable conditions. Built with Synthetic Poly and weather resistant protection; insulation: thermal.,Unisex,Synthetic Poly,Winter,Charcoal,Alpine Climbing,Cold/Variable,Alpine/Rock/Ice,Weather Resistant,Thermal,"XS,S,M,L,XL,XXL",86,4.8
PRD-1C483385,AlpineCo,Apparel/Sportswear,Base layers/Thermals,Omni-Heat Base,Apparel/Sportswear,Omni-Heat Base VenturePrime Base layers/Thermal,Omni-Heat Base VenturePrime Base layers/Thermal engineered for alpine climbing on alpine/rock/ice in cold/variable conditions. Built with Merino Blend and weather resistant protection; insulation: thermal.,Men,Merino Blend,Winter,Plum,Alpine Climbing,Cold/Variable,Alpine/Rock/Ice,Weather Resistant,Thermal,"S,M,L,XL,XXL",73,4.7
PRD-78F02C7A,TrailForge,Apparel/Sportswear,Base layers/Thermals,Omni-Heat Base,Apparel/Sportswear,Omni-Heat Base SummitX Base layers/Thermal,Omni-Heat Base SummitX Base layers/Thermal engineered for snowboarding on snow/mountain in cold/wet conditions. Built with Merino Blend and weather resistant protection; insulation: thermal.,Men,Merino Blend,Winter,Olive,Snowboarding,Cold/Wet,Snow/Mountain,Weather Resistant,Thermal,"S,M,L,XL,XXL",93,4.5
PRD-A411FF83,NorthPeak,Apparel/Sportswear,Shorts,Omni-Shade Travel,Apparel/Sportswear,Omni-Shade Travel FrontierShield Shorts,Omni-Shade Travel FrontierShield Shorts engineered for summer hiking on dry trails in warm/dry conditions. Built with Nylon/Elastane and none/dwr protection; insulation: none.,Unisex,Nylon/Elastane,Summer,Black,Summer Hiking,Warm/Dry,Dry Trails,None/DWR,None,"XS,S,M,L,XL,XXL",84,4.6
PRD-B4B9E784,AlpineCo,Apparel/Sportswear,Shorts,Omni-Shade Travel,Apparel/Sportswear,Omni-Shade Travel PioneerLite Shorts,Omni-Shade Travel PioneerLite Shorts engineered for water sports on wet/river/beach in warm/wet conditions. Built with Nylon and none/dwr protection; insulation: none.,Women,Nylon,Summer,Sand,Water Sports,Warm/Wet,Wet/River/Beach,None/DWR,None,"XS,S,M,L,XL",95,4.5
PRD-B55D6165,TrailForge,Apparel/Sportswear,Shorts,Omni-Shade Travel,Apparel/Sportswear,Omni-Shade Travel VentureThermo Shorts,Omni-Shade Travel VentureThermo Shorts engineered for water sports on wet/river/beach in warm/wet conditions. Built with Nylon/Elastane and none/dwr protection; insulation: none.,Unisex,Nylon/Elastane,Summer,Cinder,Water Sports,Warm/Wet,Wet/River/Beach,None/DWR,None,"XS,S,M,L,XL,XXL",108,4.5
PRD-48B24937,NorthPeak,Apparel/Sportswear,Shorts,Omni-Shade Travel,Apparel/Sportswear,Omni-Shade Travel AtlasShield Shorts,Omni-Shade Travel AtlasShield Shorts engineered for casual/urban on city/commute in any conditions. Built with Nylon and none/dwr protection; insulation: none.,Unisex,Nylon,Summer,Sand,Casual/Urban,Any,City/Commute,None/DWR,None,"XS,S,M,L,XL,XXL",56,4.5
PRD-104FF8CF,AlpineCo,Apparel/Sportswear,Shorts,Omni-Shade Travel,Apparel/Sportswear,Omni-Shade Travel SummitPro Shorts,Omni-Shade Travel SummitPro Shorts engineered for trail running on mixed trails in warm/variable conditions. Built with Polyester and none/dwr protection; insulation: none.,Unisex,Polyester,Summer,Stone,Trail Running,Warm/Variable,Mixed Trails,None/DWR,None,"XS,S,M,L,XL,XXL",57,4.4
PRD-8A164A4E,TrailForge,Apparel/Sportswear,Shorts,Omni-Shade Travel,Apparel/Sportswear,Omni-Shade Travel StormCore Shorts,Omni-Shade Travel StormCore Shorts engineered for trail running on mixed trails in warm/variable conditions. Built with Polyester and none/dwr protection; insulation: none.,Unisex,Polyester,Summer,Teal,Trail Running,Warm/Variable,Mixed Trails,None/DWR,None,"XS,S,M,L,XL,XXL",66,4.6
PRD-BE1DFF32,NorthPeak,Apparel/Sportswear,Shorts,Frontier Core,Apparel/Sportswear,Frontier Core SummitGTX Shorts,Frontier Core SummitGTX Shorts engineered for water sports on wet/river/beach in warm/wet conditions. Built with Polyester and none/dwr protection; insulation: none.,Unisex,Polyester,Summer,Forest,Water Sports,Warm/Wet,Wet/River/Beach,None/DWR,None,"XS,S,M,L,XL,XXL",48,4.7
PRD-7D241520,AlpineCo,Apparel/Sportswear,Shorts,Frontier Core,Apparel/Sportswear,Frontier Core SummitThermo Shorts,Frontier Core SummitThermo Shorts engineered for summer hiking on dry trails in warm/dry conditions. Built with Nylon/Elastane and none/dwr protection; insulation: none.,Unisex,Nylon/Elastane,Summer,Teal,Summer Hiking,Warm/Dry,Dry Trails,None/DWR,None,"XS,S,M,L,XL,XXL",54,4.6
PRD-9467EA52,TrailForge,Apparel/Sportswear,Shorts,Frontier Core,Apparel/Sportswear,Frontier Core AuroraPrime Shorts,Frontier Core AuroraPrime Shorts engineered for casual/urban on city/commute in any conditions. Built with Nylon/Elastane and none/dwr protection; insulation: none.,Men,Nylon/Elastane,Summer,Crimson,Casual/Urban,Any,City/Commute,None/DWR,None,"S,M,L,XL,XXL",50,4.3
PRD-94B8AF65,NorthPeak,Apparel/Sportswear,Shorts,Frontier Core,Apparel/Sportswear,Frontier Core EvergreenThermo Shorts,Frontier Core EvergreenThermo Shorts engineered for casual/urban on city/commute in any conditions. Built with Nylon/Elastane and none/dwr protection; insulation: none.,Women,Nylon/Elastane,Summer,Teal,Casual/Urban,Any,City/Commute,None/DWR,None,"XS,S,M,L,XL",68,4.6
PRD-897F7854,AlpineCo,Apparel/Sportswear,Shorts,Frontier Core,Apparel/Sportswear,Frontier Core EvergreenCore Shorts,Frontier Core EvergreenCore Shorts engineered for casual/urban on city/commute in any conditions. Built with Polyester and none/dwr protection; insulation: none.,Men,Polyester,Summer,Charcoal,Casual/Urban,Any,City/Commute,None/DWR,None,"S,M,L,XL,XXL",47,4.3
PRD-8AF0E40E,TrailForge,Apparel/Sportswear,Knitwear/Sweaters,Frontier Core,Apparel/Sportswear,Frontier Core RidgeCore Knitwear/Sweater,Frontier Core RidgeCore Knitwear/Sweater engineered for casual/urban on city/commute in any conditions. Built with Lambswool and none/dwr protection; insulation: thermal.,Women,Lambswool,Winter,Plum,Casual/Urban,Any,City/Commute,None/DWR,Thermal,"XS,S,M,L,XL",131,4.6
PRD-924D2AC9,NorthPeak,Apparel/Sportswear,Shorts,TrailEase,Apparel/Sportswear,TrailEase AeroGrid Shorts,TrailEase AeroGrid Shorts engineered for water sports on wet/river/beach in warm/wet conditions. Built with Nylon and none/dwr protection; insulation: none.,Men,Nylon,Summer,Sky,Water Sports,Warm/Wet,Wet/River/Beach,None/DWR,None,"S,M,L,XL,XXL",90,4.5
PRD-753E87E6,AlpineCo,Apparel/Sportswear,Shorts,TrailEase,Apparel/Sportswear,TrailEase StormCore Shorts,TrailEase StormCore Shorts engineered for summer hiking on dry trails in warm/dry conditions. Built with Nylon/Elastane and none/dwr protection; insulation: none.,Unisex,Nylon/Elastane,Summer,Navy,Summer Hiking,Warm/Dry,Dry Trails,None/DWR,None,"XS,S,M,L,XL,XXL",67,4.8
PRD-123640F7,TrailForge,Apparel/Sportswear,Shorts,TrailEase,Apparel/Sportswear,TrailEase TerraX Shorts,TrailEase TerraX Shorts engineered for water sports on wet/river/beach in warm/wet conditions. Built with Nylon/Elastane and none/dwr protection; insulation: none.,Women,Nylon/Elastane,Summer,Taupe,Water Sports,Warm/Wet,Wet/River/Beach,None/DWR,None,"XS,S,M,L,XL",76,4.5
PRD-B316AA18,NorthPeak,Apparel/Sportswear,Knitwear/Sweaters,TrailEase,Apparel/Sportswear,TrailEase AuroraPrime Knitwear/Sweater,TrailEase AuroraPrime Knitwear/Sweater engineered for casual/urban on city/commute in any conditions. Built with Cotton/Wool Blend and none/dwr protection; insulation: thermal.,Unisex,Cotton/Wool Blend,Winter,Moss,Casual/Urban,Any,City/Commute,None/DWR,Thermal,"XS,S,M,L,XL,XXL",212,4.4
PRD-EC3B6382,AlpineCo,Apparel/Sportswear,Knitwear/Sweaters,TrailEase,Apparel/Sportswear,TrailEase AtlasCore Knitwear/Sweater,TrailEase AtlasCore Knitwear/Sweater engineered for camping on campsite/trails in mild/variable conditions. Built with Lambswool and none/dwr protection; insulation: thermal.,Women,Lambswool,Winter,Forest,Camping,Mild/Variable,Campsite/Trails,None/DWR,Thermal,"XS,S,M,L,XL",184,4.4
PRD-CE71A3D2,TrailForge,Apparel/Sportswear,Knitwear/Sweaters,TrailEase,Apparel/Sportswear,TrailEase HorizonPro Knitwear/Sweater,TrailEase HorizonPro Knitwear/Sweater engineered for camping on campsite/trails in mild/variable conditions. Built with Cotton/Wool Blend and none/dwr protection; insulation: thermal.,Women,Cotton/Wool Blend,Winter,Sand,Camping,Mild/Variable,Campsite/Trails,None/DWR,Thermal,"XS,S,M,L,XL",107,4.8
PRD-2E2D9931,NorthPeak,Footwear,Hiking boots/shoes,PeakFreak,Footwear,PeakFreak CascadePrime Hiking boots/shoe,PeakFreak CascadePrime Hiking boots/shoe engineered for backpacking on mixed trails in variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Navy,Backpacking,Variable,Mixed Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",175,4.4
PRD-08EFBC7B,AlpineCo,Footwear,Hiking boots/shoes,PeakFreak,Footwear,PeakFreak CascadeGrid Hiking boots/shoe,PeakFreak CascadeGrid Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Men,Synthetic Mesh/Rubber,All-season,Sand,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",220,4.5
PRD-3DE1E982,TrailForge,Footwear,Hiking boots/shoes,PeakFreak,Footwear,PeakFreak PioneerX Hiking boots/shoe,PeakFreak PioneerX Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Men,Synthetic Mesh/Rubber,All-season,Forest,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",154,4.9
PRD-257274B1,NorthPeak,Footwear,Hiking boots/shoes,PeakFreak,Footwear,PeakFreak PioneerFlex Hiking boots/shoe,PeakFreak PioneerFlex Hiking boots/shoe engineered for backpacking on mixed trails in variable conditions. Built with Leather/Rubber and waterproof protection; insulation: none.,Unisex,Leather/Rubber,All-season,Sky,Backpacking,Variable,Mixed Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",162,4.6
PRD-1DCEFC7B,AlpineCo,Footwear,Hiking boots/shoes,PeakFreak,Footwear,PeakFreak SummitX Hiking boots/shoe,PeakFreak SummitX Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Suede/Rubber and waterproof protection; insulation: none.,Men,Suede/Rubber,All-season,Olive,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",145,4.7
PRD-4C4F3916,TrailForge,Footwear,Hiking boots/shoes,Newton Ridge,Footwear,Newton Ridge AuroraShield Hiking boots/shoe,Newton Ridge AuroraShield Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Leather/Rubber and waterproof protection; insulation: none.,Men,Leather/Rubber,All-season,Plum,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",144,4.6
PRD-0A6622C2,NorthPeak,Footwear,Hiking boots/shoes,Newton Ridge,Footwear,Newton Ridge HorizonFlex Hiking boots/shoe,Newton Ridge HorizonFlex Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Men,Synthetic Mesh/Rubber,All-season,Plum,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",146,4.3
PRD-25B2D7A7,AlpineCo,Footwear,Hiking boots/shoes,Newton Ridge,Footwear,Newton Ridge SierraPrime Hiking boots/shoe,Newton Ridge SierraPrime Hiking boots/shoe engineered for backpacking on mixed trails in variable conditions. Built with Leather/Rubber and waterproof protection; insulation: none.,Men,Leather/Rubber,All-season,Stone,Backpacking,Variable,Mixed Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",251,4.2
PRD-010A53AC,TrailForge,Footwear,Hiking boots/shoes,Newton Ridge,Footwear,Newton Ridge AuroraLite Hiking boots/shoe,Newton Ridge AuroraLite Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Leather/Rubber and waterproof protection; insulation: none.,Unisex,Leather/Rubber,All-season,Plum,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",159,4.7
PRD-4702C9CD,NorthPeak,Footwear,Hiking boots/shoes,Newton Ridge,Footwear,Newton Ridge HorizonPrime Hiking boots/shoe,Newton Ridge HorizonPrime Hiking boots/shoe engineered for backpacking on mixed trails in variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Black,Backpacking,Variable,Mixed Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",146,4.4
PRD-A03327B7,AlpineCo,Footwear,Hiking boots/shoes,Facet Trail,Footwear,Facet Trail CascadePro Hiking boots/shoe,Facet Trail CascadePro Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Unisex,Synthetic Mesh/Rubber,All-season,Charcoal,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 4,US 5,US 6,US 7,US 8,US 9,US 10,US 11,US 12",206,4.7
PRD-8B9088A0,TrailForge,Footwear,Hiking boots/shoes,Facet Trail,Footwear,Facet Trail EvergreenGTX Hiking boots/shoe,Facet Trail EvergreenGTX Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Suede/Rubber and waterproof protection; insulation: none.,Men,Suede/Rubber,All-season,Forest,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",199,4.7
PRD-06373C57,NorthPeak,Footwear,Hiking boots/shoes,Facet Trail,Footwear,Facet Trail HorizonGTX Hiking boots/shoe,Facet Trail HorizonGTX Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Leather/Rubber and waterproof protection; insulation: none.,Women,Leather/Rubber,All-season,Forest,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",202,4.7
PRD-6768EA8E,AlpineCo,Footwear,Hiking boots/shoes,Facet Trail,Footwear,Facet Trail GlacierCore Hiking boots/shoe,Facet Trail GlacierCore Hiking boots/shoe engineered for backpacking on mixed trails in variable conditions. Built with Synthetic Mesh/Rubber and waterproof protection; insulation: none.,Men,Synthetic Mesh/Rubber,All-season,Crimson,Backpacking,Variable,Mixed Trails,Waterproof,None,"US 7,US 8,US 9,US 10,US 11,US 12,US 13",165,4.5
PRD-8CB2C80F,TrailForge,Footwear,Hiking boots/shoes,Facet Trail,Footwear,Facet Trail CascadeThermo Hiking boots/shoe,Facet Trail CascadeThermo Hiking boots/shoe engineered for trail hiking on dirt/rocky trails in mild/variable conditions. Built with Leather/Rubber and waterproof protection; insulation: none.,Women,Leather/Rubber,All-season,Cobalt,Trail Hiking,Mild/Variable,Dirt/Rocky Trails,Waterproof,None,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",238,4.8
PRD-FE159663,NorthPeak,Footwear,Winter boots,Firecamp,Footwear,Firecamp FrontierLite Winter boot,Firecamp FrontierLite Winter boot engineered for casual/urban on city/commute in any conditions. Built with Nubuck/Insulation/Rubber and waterproof protection; insulation: insulated.,Women,Nubuck/Insulation/Rubber,Winter,Crimson,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",275,4.4
PRD-35002350,AlpineCo,Footwear,Winter boots,Firecamp,Footwear,Firecamp SierraCore Winter boot,Firecamp SierraCore Winter boot engineered for casual/urban on city/commute in any conditions. Built with Leather/Insulation/Rubber and waterproof protection; insulation: insulated.,Women,Leather/Insulation/Rubber,Winter,Taupe,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",187,4.3
PRD-A0D14F2F,TrailForge,Footwear,Winter boots,Firecamp,Footwear,Firecamp FrontierFlex Winter boot,Firecamp FrontierFlex Winter boot engineered for casual/urban on city/commute in any conditions. Built with Nubuck/Insulation/Rubber and waterproof protection; insulation: insulated.,Women,Nubuck/Insulation/Rubber,Winter,Teal,Casual/Urban,Any,City/Commute,Waterproof,Insulated,"US 5,US 6,US 7,US 8,US 9,US 10,US 11",275,4.8
